age,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,job_n,marital_n,education_n,default_n,housing_n,loan_n,poutcome_n
47,1.4,93.444,-36.1,4.962,4,0,6,0,1,0,0
47,-0.1,93.2,-42.0,4.021,4,0,5,1,1,0,1
36,-1.8,92.893,-46.2,1.344,3,0,3,0,0,0,0
36,-1.8,92.893,-46.2,1.244,2,0,1,1,1,1,2
38,1.1,93.994,-36.4,4.856,3,0,3,0,1,0,0
49,1.4,94.465,-41.8,4.962,9,0,2,0,0,0,0
40,1.4,93.918,-42.7,4.963,7,2,6,0,0,0,0
43,1.4,93.918,-42.7,4.96,3,0,1,1,0,0,0
47,1.4,93.918,-42.7,4.96,2,0,6,1,2,2,0
58,1.4,94.465,-41.8,4.865,7,0,3,0,0,0,0
56,1.1,93.994,-36.4,4.857,10,0,5,1,0,0,0
27,1.4,93.918,-42.7,4.962,2,1,4,0,1,0,0
58,1.4,93.918,-42.7,4.957,5,0,1,0,1,0,0
30,1.4,93.918,-42.7,4.962,4,0,4,0,1,1,0
52,-0.1,93.2,-42.0,4.076,1,0,2,0,1,0,0
43,1.4,93.918,-42.7,4.962,1,0,2,1,1,1,0
32,-1.8,92.893,-46.2,1.299,3,0,0,0,1,0,0
59,1.4,94.465,-41.8,4.959,5,2,0,1,1,0,0
38,-1.8,92.893,-46.2,1.313,3,0,4,0,0,0,1
41,1.4,93.444,-36.1,4.964,8,0,3,0,0,1,0
56,1.1,93.994,-36.4,4.858,8,0,0,0,0,0,0
34,1.4,94.465,-41.8,4.865,4,0,4,0,1,1,0
41,1.4,93.444,-36.1,4.963,4,0,4,0,1,0,0
39,-1.8,92.893,-46.2,1.344,3,1,0,0,0,0,0
27,1.4,94.465,-41.8,4.866,2,1,6,0,0,0,0
32,-1.8,92.893,-46.2,1.299,2,0,6,0,1,0,0
20,1.1,93.994,-36.4,4.855,10,1,1,0,0,0,0
34,1.4,93.918,-42.7,4.962,3,1,3,0,0,0,0
39,-1.8,92.893,-46.2,1.291,4,1,4,0,1,0,1
55,1.1,93.994,-36.4,4.857,3,0,0,1,1,0,0
31,1.1,93.994,-36.4,4.857,1,0,1,1,2,2,0
51,1.4,93.918,-42.7,4.963,3,0,3,1,1,0,0
31,-1.8,92.893,-46.2,1.25,4,0,4,0,0,0,0
35,-0.1,93.2,-42.0,4.153,4,0,4,0,0,0,0
28,-1.8,92.893,-46.2,1.299,4,1,4,0,1,0,1
58,-1.7,94.027,-38.3,0.886,5,2,0,0,0,0,0
62,-3.4,92.379,-29.8,0.741,8,0,6,1,1,0,0
44,-2.9,92.201,-31.4,0.861,2,1,6,0,0,0,2
48,1.1,93.994,-36.4,4.855,6,0,6,1,1,0,0
36,1.4,93.918,-42.7,4.963,2,0,1,0,0,0,0
37,1.4,93.444,-36.1,4.967,4,1,4,0,0,1,0
29,-0.1,93.2,-42.0,4.12,1,1,1,0,1,0,1
54,1.4,93.444,-36.1,4.964,2,0,1,0,0,0,0
34,-1.8,93.075,-47.1,1.405,2,1,6,0,1,0,0
28,1.4,93.918,-42.7,4.96,3,0,0,0,1,0,0
36,1.4,93.444,-36.1,4.967,4,2,4,0,1,1,0
29,1.1,93.994,-36.4,4.859,1,1,3,0,0,0,0
43,1.4,94.465,-41.8,4.961,3,0,0,1,0,1,0
51,-0.1,93.2,-42.0,4.076,2,2,1,0,0,1,0
35,1.4,93.918,-42.7,4.962,6,2,6,0,0,0,0
33,1.4,93.444,-36.1,4.968,2,0,6,1,1,1,0
52,1.1,93.994,-36.4,4.858,1,0,1,0,0,0,0
36,1.1,93.994,-36.4,4.858,4,2,4,0,1,0,0
39,-1.8,92.893,-46.2,1.334,3,2,3,1,0,0,0
43,1.4,93.918,-42.7,4.957,3,0,0,1,1,0,0
33,-1.8,92.893,-46.2,1.313,4,1,4,0,1,0,0
32,1.4,93.918,-42.7,4.963,1,0,3,0,1,0,0
26,1.1,93.994,-36.4,4.858,3,0,0,0,1,0,0
36,1.4,93.444,-36.1,4.968,2,0,6,1,0,0,0
34,1.4,93.444,-36.1,4.964,4,0,6,1,1,0,0
46,-0.1,93.2,-42.0,4.021,4,2,6,0,1,0,1
32,1.1,93.994,-36.4,4.857,6,0,1,0,1,0,0
35,1.1,93.994,-36.4,4.857,3,0,1,0,0,0,0
39,1.1,93.994,-36.4,4.856,3,0,3,0,0,0,0
50,1.4,93.918,-42.7,4.961,3,0,0,0,0,1,0
41,1.1,93.994,-36.4,4.864,2,1,1,0,0,1,0
29,-1.1,94.199,-37.5,0.878,2,1,6,0,1,0,2
43,1.4,93.918,-42.7,4.96,3,0,3,1,1,0,0
31,-0.1,93.2,-42.0,4.076,4,0,2,0,1,0,1
42,1.1,93.994,-36.4,4.864,2,1,6,0,1,0,0
36,-1.8,93.369,-34.8,0.655,6,1,6,0,0,0,0
53,1.4,93.444,-36.1,4.963,3,0,3,0,1,0,0
41,1.4,93.444,-36.1,4.964,4,0,6,0,1,0,0
35,1.1,93.994,-36.4,4.859,2,0,6,0,1,0,0
59,1.1,93.994,-36.4,4.857,2,0,4,0,0,0,0
36,1.4,93.918,-42.7,4.963,10,0,6,0,0,0,0
26,-1.7,94.027,-38.3,0.904,2,1,6,0,0,0,2
46,1.4,93.918,-42.7,4.962,1,0,3,0,0,0,0
58,1.4,93.444,-36.1,4.964,3,0,5,1,1,1,0
59,1.4,93.444,-36.1,4.97,5,0,0,0,0,0,0
40,1.4,93.918,-42.7,4.961,2,1,6,0,0,0,0
42,1.4,93.918,-42.7,4.962,3,0,2,1,0,0,0
33,1.4,93.918,-42.7,4.962,10,0,6,0,1,1,0
30,-1.1,94.601,-49.5,0.953,8,1,3,0,0,1,0
38,1.4,93.444,-36.1,4.966,2,0,6,0,1,0,0
59,1.4,94.465,-41.8,4.96,3,0,0,1,1,0,0
69,-3.4,92.431,-26.9,0.754,5,0,6,0,1,0,0
53,1.4,93.444,-36.1,4.962,8,0,6,0,1,0,0
50,-3.0,92.713,-33.0,0.717,4,0,1,0,0,0,0
61,-1.8,92.893,-46.2,1.354,5,0,1,0,1,0,0
38,1.1,93.994,-36.4,4.856,2,1,2,1,0,0,0
43,-1.8,92.893,-46.2,1.25,3,1,1,0,0,0,0
42,1.1,93.994,-36.4,4.86,1,2,2,0,1,0,0
37,-1.8,92.893,-46.2,1.25,4,1,4,0,1,0,0
57,1.4,93.918,-42.7,4.962,2,0,6,0,1,0,0
36,1.4,93.444,-36.1,4.965,4,0,1,0,0,0,0
46,-0.1,93.2,-42.0,4.076,3,1,0,0,1,1,0
26,1.1,93.994,-36.4,4.86,4,0,4,0,0,0,0
31,-0.1,93.2,-42.0,4.076,3,0,3,0,0,0,0
33,-1.8,93.369,-34.8,0.653,10,1,4,0,1,0,0
30,1.4,93.444,-36.1,4.965,4,0,4,0,0,0,0
58,-1.8,92.893,-46.2,1.25,6,0,6,0,1,0,2
40,1.1,93.994,-36.4,4.86,7,2,1,0,0,0,0
29,1.4,93.444,-36.1,4.965,4,0,6,1,1,0,0
40,1.4,94.465,-41.8,4.866,3,0,3,1,0,0,0
26,1.4,93.918,-42.7,4.962,3,1,4,0,0,0,0
25,-3.4,92.649,-30.1,0.714,2,0,5,0,0,0,1
35,-0.1,93.2,-42.0,4.153,2,0,6,0,0,0,0
44,-3.4,92.379,-29.8,0.809,2,0,6,0,1,0,2
40,1.1,93.994,-36.4,4.86,4,0,3,1,1,0,0
40,1.4,93.918,-42.7,4.962,3,0,4,0,1,1,0
42,-1.8,93.075,-47.1,1.405,2,1,6,0,0,0,0
44,1.1,93.994,-36.4,4.857,3,0,0,1,1,0,0
56,1.1,93.994,-36.4,4.857,6,0,5,0,1,0,0
26,1.4,94.465,-41.8,4.961,4,1,6,0,0,0,0
23,1.4,93.918,-42.7,4.962,1,1,1,0,0,0,0
52,1.4,93.918,-42.7,4.962,3,0,3,1,0,1,0
61,-3.4,92.431,-26.9,0.722,4,0,4,0,0,0,1
29,1.4,94.465,-41.8,4.961,2,1,6,0,0,0,0
31,1.4,94.465,-41.8,4.864,1,0,1,1,1,0,0
40,1.1,93.994,-36.4,4.857,3,0,3,0,1,0,0
25,-1.8,92.893,-46.2,1.266,3,1,1,0,1,0,0
32,1.4,94.465,-41.8,4.962,1,0,1,0,1,0,0
51,-1.1,94.767,-50.8,1.05,1,0,1,0,1,0,1
35,-0.1,93.2,-42.0,4.191,2,0,5,0,1,0,0
34,-1.8,92.893,-46.2,1.299,4,0,3,0,0,0,0
45,1.4,93.918,-42.7,4.962,8,0,3,0,1,1,0
60,1.4,93.444,-36.1,4.963,5,0,0,1,0,0,0
33,1.4,94.465,-41.8,4.967,3,0,4,0,1,0,0
30,1.1,93.994,-36.4,4.857,2,1,1,0,2,2,0
47,1.4,93.444,-36.1,4.966,2,0,1,0,1,0,0
34,1.1,93.994,-36.4,4.858,2,0,6,0,0,0,0
39,-1.7,94.215,-40.3,0.827,2,2,6,0,0,1,0
28,-1.8,92.893,-46.2,1.291,3,0,0,0,0,0,0
37,1.4,94.465,-41.8,4.958,1,0,1,0,1,1,0
51,-1.8,92.893,-46.2,1.327,8,0,1,0,1,0,1
27,-1.8,92.893,-46.2,1.344,3,1,3,0,0,0,0
27,1.4,93.918,-42.7,4.959,2,0,6,0,1,1,0
35,1.4,93.918,-42.7,4.957,4,1,6,0,0,0,0
40,-2.9,92.201,-31.4,0.843,2,0,6,0,1,0,1
31,1.4,93.444,-36.1,4.965,4,2,1,0,0,0,0
33,1.4,94.465,-41.8,4.967,4,0,6,0,1,0,0
37,-1.7,94.055,-39.8,0.754,8,0,6,0,0,0,0
37,-1.8,92.893,-46.2,1.299,10,0,3,0,0,0,0
53,1.4,94.465,-41.8,4.864,2,2,6,0,1,0,0
36,1.4,93.918,-42.7,4.963,8,1,6,0,1,0,0
38,1.1,93.994,-36.4,4.857,3,0,2,0,0,0,0
39,-0.1,93.2,-42.0,4.076,3,0,3,0,0,0,1
48,-1.8,93.075,-47.1,1.405,1,2,1,0,1,0,1
37,1.4,93.918,-42.7,4.963,3,0,3,0,1,1,0
34,-1.8,92.843,-50.0,1.726,4,1,4,0,1,1,0
37,-1.7,94.055,-39.8,0.754,8,0,6,0,0,0,0
33,-0.1,93.2,-42.0,4.12,1,0,1,0,1,0,0
29,1.4,93.918,-42.7,4.957,3,0,4,0,0,0,0
33,-1.1,94.199,-37.5,0.879,2,1,6,0,1,0,0
29,-1.8,92.893,-46.2,1.266,3,0,2,0,0,0,0
32,1.4,93.918,-42.7,4.96,2,0,1,0,1,0,0
51,-1.8,93.075,-47.1,1.415,6,0,5,0,1,0,0
33,1.1,93.994,-36.4,4.855,1,0,6,0,1,0,0
51,1.4,93.444,-36.1,4.963,8,0,1,0,1,0,0
44,1.4,93.918,-42.7,4.962,3,0,3,0,1,0,0
48,1.1,93.994,-36.4,4.855,3,2,0,0,0,0,0
48,-0.1,93.2,-42.0,4.021,3,0,4,0,1,1,0
29,-1.8,92.893,-46.2,1.281,3,0,3,0,1,1,1
45,1.1,93.994,-36.4,4.856,1,0,1,0,1,0,0
36,-0.1,93.2,-42.0,4.021,4,1,5,0,0,0,0
37,-1.8,92.893,-46.2,1.244,6,2,6,0,1,0,2
24,1.4,93.918,-42.7,4.963,11,1,0,0,0,0,0
27,1.1,93.994,-36.4,4.857,1,0,1,1,1,0,0
34,-1.8,92.893,-46.2,1.27,2,0,6,0,1,0,0
37,-1.8,92.893,-46.2,1.25,2,2,1,0,0,0,1
30,1.1,93.994,-36.4,4.857,4,2,3,0,1,0,0
40,-1.8,93.075,-47.1,1.479,1,0,1,0,1,0,1
37,1.4,93.918,-42.7,4.968,0,1,4,0,1,0,0
56,1.4,93.918,-42.7,4.962,7,2,4,0,0,0,0
36,1.4,93.444,-36.1,4.966,2,0,6,0,2,2,0
31,1.4,93.918,-42.7,4.962,3,0,3,0,1,0,0
30,1.4,93.444,-36.1,4.965,4,1,1,0,1,0,0
30,-1.8,93.075,-47.1,1.405,4,1,4,0,0,0,0
48,-0.1,93.2,-42.0,4.153,2,0,6,1,1,0,0
34,1.4,94.465,-41.8,4.865,7,1,6,0,0,0,0
27,-1.8,92.893,-46.2,1.299,1,0,3,0,1,1,1
35,-0.1,93.2,-42.0,4.191,3,0,1,0,1,1,0
36,1.4,94.465,-41.8,4.961,4,0,4,0,0,0,0
45,1.1,93.994,-36.4,4.858,2,0,6,0,1,1,0
57,1.1,93.994,-36.4,4.857,5,0,1,0,0,0,0
33,1.4,93.918,-42.7,4.957,3,0,2,1,1,0,0
53,-1.8,93.075,-47.1,1.405,1,0,1,0,1,0,0
26,1.4,93.918,-42.7,4.956,3,0,6,0,0,0,0
51,-0.1,93.2,-42.0,4.021,4,0,1,0,1,0,0
29,-2.9,92.963,-40.8,1.235,2,1,6,0,0,1,0
44,-0.1,93.2,-42.0,4.021,3,0,2,0,1,0,0
37,-1.8,92.893,-46.2,1.313,2,1,6,0,0,0,1
26,1.1,93.994,-36.4,4.864,2,1,1,0,0,1,0
27,-1.8,92.893,-46.2,1.266,3,0,0,0,1,0,0
28,-1.8,92.893,-46.2,1.25,8,0,3,0,1,0,0
41,1.1,93.994,-36.4,4.855,4,0,6,0,1,0,0
54,1.1,93.994,-36.4,4.856,1,0,5,0,0,0,0
29,-2.9,92.963,-40.8,1.26,4,1,6,0,1,0,0
50,1.4,94.465,-41.8,4.864,3,0,2,1,1,0,0
59,-1.8,93.075,-47.1,1.423,3,0,3,0,0,0,1
31,1.4,93.918,-42.7,4.963,3,0,3,0,0,0,0
66,-1.8,93.075,-47.1,1.405,5,0,0,0,1,0,1
47,-0.1,93.2,-42.0,4.191,6,0,3,0,0,0,0
55,1.4,93.918,-42.7,4.963,5,0,6,0,0,0,0
26,-1.8,93.369,-34.8,0.649,11,1,1,0,0,0,2
28,1.1,93.994,-36.4,4.857,2,1,1,0,1,0,0
53,-1.8,92.893,-46.2,1.25,1,0,6,0,0,0,1
40,1.1,93.994,-36.4,4.859,2,1,1,0,0,0,0
34,-1.8,92.893,-46.2,1.291,3,1,3,0,1,1,0
49,1.4,94.465,-41.8,4.959,2,2,6,0,1,0,0
44,-1.8,92.893,-46.2,1.281,2,0,1,0,1,0,1
37,-1.1,94.767,-50.8,1.028,2,0,6,0,1,0,0
59,-2.9,92.201,-31.4,0.883,2,2,4,0,0,0,0
41,-0.1,93.2,-42.0,4.153,1,1,4,0,1,0,0
43,1.1,93.994,-36.4,4.857,5,0,0,1,0,0,0
43,-3.4,92.649,-30.1,0.714,4,1,6,0,0,1,0
37,-1.8,92.893,-46.2,1.244,4,0,1,0,0,0,0
39,1.4,93.918,-42.7,4.962,4,0,4,0,1,0,0
35,1.4,94.465,-41.8,4.959,3,0,3,1,1,0,0
40,1.4,94.465,-41.8,4.967,3,1,5,0,0,1,0
55,-2.9,92.963,-40.8,1.268,0,0,5,0,0,0,1
49,1.1,93.994,-36.4,4.857,4,0,4,0,1,0,0
57,1.1,93.994,-36.4,4.858,6,0,3,0,0,0,0
46,1.1,93.994,-36.4,4.857,6,0,6,0,0,0,0
38,-1.8,93.075,-47.1,1.453,1,2,1,1,1,0,1
39,-1.8,93.075,-47.1,1.405,2,0,1,1,1,0,1
40,1.4,93.444,-36.1,4.966,4,0,1,0,1,0,0
30,-1.8,92.893,-46.2,1.281,3,0,3,0,1,0,0
19,-1.8,93.369,-34.8,0.655,11,1,2,0,1,0,2
40,1.4,94.465,-41.8,4.96,10,0,1,0,0,0,0
31,-1.8,92.893,-46.2,1.266,2,1,1,0,1,0,0
42,-1.8,92.893,-46.2,1.266,1,2,1,0,1,1,1
34,1.4,93.444,-36.1,4.963,4,0,4,0,0,0,0
46,1.1,93.994,-36.4,4.86,0,0,0,0,1,0,0
52,1.4,94.465,-41.8,4.96,3,0,3,0,0,0,0
56,1.4,94.465,-41.8,4.959,4,0,5,0,1,0,0
39,1.1,93.994,-36.4,4.857,0,0,0,1,1,0,0
43,1.4,93.444,-36.1,4.962,4,0,6,0,1,0,0
45,-0.1,93.2,-42.0,4.076,7,0,3,0,0,0,0
44,1.4,94.465,-41.8,4.959,1,2,1,0,0,0,0
25,1.4,94.465,-41.8,4.961,1,1,1,0,1,0,0
30,-1.8,92.893,-46.2,1.244,2,0,3,0,1,1,1
40,-0.1,93.2,-42.0,4.191,2,0,6,1,0,0,0
31,-1.1,94.767,-50.8,1.039,0,1,6,0,0,0,0
41,-1.8,92.893,-46.2,1.244,3,0,3,0,1,0,0
36,-0.1,93.2,-42.0,4.191,3,0,3,1,1,0,0
50,1.1,93.994,-36.4,4.855,4,0,4,0,1,0,0
38,-0.1,93.2,-42.0,4.076,10,0,3,0,0,0,0
31,1.4,93.918,-42.7,4.963,4,0,4,0,0,1,0
88,-1.8,92.843,-50.0,1.663,5,2,0,0,1,0,0
48,-2.9,92.201,-31.4,0.879,2,0,1,0,0,0,0
47,-1.8,93.075,-47.1,1.445,10,0,1,0,0,1,0
74,-2.9,92.201,-31.4,0.873,5,0,4,0,1,0,1
75,-3.4,92.431,-26.9,0.743,5,0,3,0,0,0,0
46,-1.8,93.075,-47.1,1.405,1,0,1,0,0,0,1
31,1.4,94.465,-41.8,4.962,3,1,3,0,0,0,0
35,-1.8,92.893,-46.2,1.266,3,0,2,1,1,1,1
29,1.1,93.994,-36.4,4.857,2,1,6,0,1,0,0
55,-1.8,92.893,-46.2,1.327,4,0,6,0,1,1,1
42,1.4,93.444,-36.1,4.963,2,2,6,0,1,0,0
35,-1.7,94.055,-39.8,0.754,6,0,6,0,1,0,0
88,-1.1,94.199,-37.5,0.882,5,0,0,0,0,0,0
37,1.1,93.994,-36.4,4.857,0,0,1,0,0,0,0
41,1.4,94.465,-41.8,4.865,2,0,1,1,0,0,0
53,-1.8,93.075,-47.1,1.466,3,0,0,1,1,0,1
57,1.4,93.918,-42.7,4.961,3,2,2,1,1,1,0
48,1.4,93.918,-42.7,4.96,1,2,1,0,0,0,0
31,1.4,94.465,-41.8,4.961,4,0,1,0,0,0,0
74,-2.9,92.201,-31.4,0.843,5,0,0,1,1,0,2
31,1.4,93.918,-42.7,4.963,3,1,0,0,1,0,0
36,-1.8,92.893,-46.2,1.334,3,0,3,0,1,0,0
48,1.4,93.918,-42.7,4.961,2,1,6,0,0,0,0
38,1.4,93.918,-42.7,4.968,0,0,1,0,1,0,0
31,1.4,93.444,-36.1,4.964,2,1,6,0,1,1,0
54,-0.1,93.2,-42.0,4.021,2,2,1,0,0,0,0
56,1.1,93.994,-36.4,4.859,6,0,0,1,2,2,0
49,1.4,93.918,-42.7,4.963,3,2,3,0,1,0,0
38,1.1,93.994,-36.4,4.857,4,0,3,0,1,0,0
23,-1.8,92.893,-46.2,1.266,4,1,1,0,1,0,0
47,-0.1,93.2,-42.0,4.021,3,0,0,1,0,1,0
50,1.4,93.444,-36.1,4.962,2,0,1,0,1,1,0
38,-2.9,92.963,-40.8,1.26,4,1,4,0,1,0,0
31,-3.4,92.431,-26.9,0.73,8,1,6,0,1,0,1
60,1.4,93.444,-36.1,4.964,5,0,4,0,0,0,0
30,-1.8,93.075,-47.1,1.405,11,1,6,0,1,1,0
46,1.1,93.994,-36.4,4.855,8,0,3,1,1,0,0
34,1.4,93.918,-42.7,4.957,3,0,3,1,1,0,0
31,-0.1,93.2,-42.0,4.12,3,1,1,0,0,0,0
56,1.4,94.465,-41.8,4.958,3,0,0,1,0,0,0
22,-1.7,94.215,-40.3,0.835,1,1,4,0,0,0,1
81,-3.4,92.649,-30.1,0.719,0,2,0,0,1,0,0
36,-1.8,92.893,-46.2,1.281,1,0,3,0,0,0,0
25,-1.7,94.055,-39.8,0.702,1,1,5,0,1,0,0
33,1.4,93.444,-36.1,4.963,4,1,4,0,0,0,0
40,-0.1,93.2,-42.0,4.191,2,0,6,1,0,0,0
36,1.4,93.918,-42.7,4.957,2,0,4,0,0,0,0
39,-0.1,93.2,-42.0,4.076,10,0,4,0,1,0,0
33,-2.9,92.963,-40.8,1.26,4,1,6,0,1,1,0
39,1.4,94.465,-41.8,4.967,7,0,6,0,0,0,0
51,-1.8,92.893,-46.2,1.354,3,0,0,0,1,0,0
33,-1.8,93.075,-47.1,1.405,2,1,6,0,1,0,0
66,-1.1,94.199,-37.5,0.881,5,0,5,0,1,0,2
42,-1.8,92.893,-46.2,1.281,1,0,1,0,0,0,0
28,-1.8,92.893,-46.2,1.291,2,1,1,0,1,0,0
24,-2.9,92.201,-31.4,0.849,11,1,5,0,1,0,2
41,1.4,94.465,-41.8,4.866,3,0,3,0,0,1,0
33,-1.8,92.893,-46.2,1.291,4,1,4,0,1,0,0
56,1.4,93.918,-42.7,4.961,0,0,0,1,0,0,0
35,1.4,93.918,-42.7,4.961,2,0,4,0,0,0,0
33,-1.8,93.369,-34.8,0.65,2,0,6,0,1,0,2
35,-1.8,93.075,-47.1,1.435,10,0,6,1,1,0,1
45,-3.4,92.431,-26.9,0.744,3,0,4,0,0,0,0
30,1.4,93.444,-36.1,4.964,2,1,1,0,0,0,0
39,-1.8,92.893,-46.2,1.25,3,0,3,0,1,0,0
51,1.1,93.994,-36.4,4.857,3,0,2,1,1,0,0
56,1.4,94.465,-41.8,4.866,5,0,3,1,1,0,0
29,1.4,93.444,-36.1,4.964,2,1,6,0,1,1,0
56,1.1,93.994,-36.4,4.858,2,0,6,1,0,0,0
33,1.4,93.444,-36.1,4.966,2,2,1,0,1,0,0
52,1.1,93.994,-36.4,4.86,3,0,0,0,1,0,0
57,1.4,93.444,-36.1,4.965,2,1,6,1,1,1,0
58,1.4,94.465,-41.8,4.967,4,2,3,0,0,0,0
43,-1.8,92.893,-46.2,1.327,1,1,1,0,0,0,0
31,1.1,93.994,-36.4,4.857,3,1,3,0,1,0,0
41,1.1,93.994,-36.4,4.857,4,0,2,0,1,0,0
39,1.1,93.994,-36.4,4.857,2,0,6,0,0,0,0
45,1.4,93.444,-36.1,4.965,2,0,6,0,0,0,0
41,1.4,94.465,-41.8,4.864,3,0,2,0,2,2,0
48,1.4,93.918,-42.7,4.961,5,0,0,1,0,0,0
53,1.4,93.918,-42.7,4.963,10,2,6,0,0,0,0
45,1.1,93.994,-36.4,4.859,4,0,4,1,0,0,0
52,-0.1,93.2,-42.0,4.076,6,0,6,0,0,0,0
46,1.4,93.918,-42.7,4.958,3,0,0,1,0,0,0
45,-1.8,93.075,-47.1,1.405,8,1,3,0,1,0,0
39,1.1,93.994,-36.4,4.857,4,0,4,0,0,1,0
28,-1.1,94.199,-37.5,0.878,1,1,1,0,1,1,0
32,1.4,93.444,-36.1,4.964,2,1,6,0,1,0,0
56,-2.9,92.963,-40.8,1.262,6,0,6,0,1,1,0
48,-0.1,93.2,-42.0,4.12,4,0,4,0,0,0,1
51,1.4,93.444,-36.1,4.964,3,0,3,1,0,0,0
31,1.4,93.444,-36.1,4.962,4,1,6,0,1,0,0
37,1.1,93.994,-36.4,4.857,8,2,1,0,0,0,0
21,1.4,93.918,-42.7,4.962,3,1,3,0,2,2,0
37,-1.8,93.075,-47.1,1.466,4,2,3,0,1,0,1
46,1.1,93.994,-36.4,4.86,4,0,4,0,0,0,0
57,1.4,93.918,-42.7,4.957,5,2,0,1,0,0,0
56,1.4,94.465,-41.8,4.961,4,0,4,1,0,0,0
47,1.4,93.918,-42.7,4.957,2,1,6,0,0,1,0
24,-1.8,92.893,-46.2,1.244,4,0,4,0,1,0,0
39,-2.9,92.201,-31.4,0.873,2,0,3,1,0,0,0
50,1.1,93.994,-36.4,4.857,2,1,6,0,0,0,0
70,-3.4,92.431,-26.9,0.743,5,0,6,0,1,0,1
34,1.1,93.994,-36.4,4.857,3,0,0,0,1,0,0
30,1.4,94.465,-41.8,4.961,4,0,6,1,0,0,0
42,1.4,93.918,-42.7,4.96,3,0,0,0,0,0,0
41,-1.8,92.893,-46.2,1.327,3,0,0,1,1,0,0
31,-1.8,92.893,-46.2,1.281,4,1,4,0,0,0,0
38,-1.8,93.075,-47.1,1.445,1,1,1,0,1,0,0
54,1.1,93.994,-36.4,4.855,4,0,3,0,0,0,0
52,1.4,93.444,-36.1,4.965,7,2,1,0,1,1,0
54,1.4,93.918,-42.7,4.96,5,0,0,1,1,1,0
41,-1.8,92.893,-46.2,1.313,3,0,3,0,1,1,0
40,1.4,94.465,-41.8,4.959,1,0,1,0,1,0,0
31,1.4,93.444,-36.1,4.965,2,2,6,0,1,0,0
39,1.4,93.444,-36.1,4.965,2,1,6,0,1,0,0
46,1.4,93.444,-36.1,4.963,3,0,2,1,1,0,0
52,1.4,93.918,-42.7,4.962,2,2,6,0,1,0,0
27,-1.8,92.893,-46.2,1.299,4,1,3,0,0,1,2
61,-3.4,92.649,-30.1,0.715,6,0,6,0,1,0,2
47,-3.0,92.713,-33.0,0.717,2,0,6,0,1,1,0
48,1.1,93.994,-36.4,4.857,4,1,5,0,2,2,0
37,1.4,93.918,-42.7,4.961,1,0,1,0,1,0,0
37,-1.8,92.893,-46.2,1.327,3,2,1,0,1,0,0
35,1.1,93.994,-36.4,4.855,4,0,6,0,1,0,0
39,-1.8,92.893,-46.2,1.25,2,0,6,0,1,0,1
48,1.1,93.994,-36.4,4.86,3,0,3,0,1,0,0
31,1.4,93.444,-36.1,4.964,4,0,4,0,1,0,0
35,1.1,93.994,-36.4,4.856,11,1,6,1,1,0,0
51,1.4,93.444,-36.1,4.966,4,0,6,1,0,0,0
42,-1.8,92.893,-46.2,1.281,2,0,1,0,0,0,0
39,1.1,93.994,-36.4,4.856,5,1,1,0,1,0,0
50,-0.1,93.2,-42.0,4.076,6,2,1,1,0,0,0
53,1.1,93.994,-36.4,4.857,3,2,0,1,1,0,0
32,-0.1,93.2,-42.0,4.153,3,0,0,0,0,0,0
43,-0.1,93.2,-42.0,4.12,2,1,6,0,0,0,0
23,1.4,93.918,-42.7,4.958,6,1,6,0,0,0,0
36,1.1,93.994,-36.4,4.859,3,0,3,0,0,0,0
43,-1.8,92.893,-46.2,1.313,3,0,2,0,0,1,0
34,-1.8,93.075,-47.1,1.405,10,0,6,0,1,0,0
42,1.4,94.465,-41.8,4.958,8,0,6,1,1,0,0
31,-1.7,94.027,-38.3,0.899,2,1,6,0,0,0,0
30,-1.8,93.075,-47.1,1.483,2,0,6,0,0,0,0
45,1.1,93.994,-36.4,4.856,3,0,3,1,1,0,0
48,1.1,93.994,-36.4,4.857,3,0,4,1,0,0,0
50,1.4,94.465,-41.8,4.961,4,0,4,1,0,0,0
55,-1.8,93.075,-47.1,1.365,2,2,6,0,0,0,0
35,1.1,93.994,-36.4,4.86,3,0,5,0,1,0,0
53,1.1,93.994,-36.4,4.86,1,0,1,1,0,0,0
44,-1.8,92.893,-46.2,1.327,3,0,2,0,0,0,0
44,1.1,93.994,-36.4,4.859,3,2,0,1,1,0,0
29,-0.1,93.2,-42.0,4.153,4,2,4,0,0,0,1
38,1.1,93.994,-36.4,4.864,1,2,2,0,0,0,0
33,1.1,93.994,-36.4,4.856,3,0,3,0,2,2,0
59,1.4,93.444,-36.1,4.964,5,0,5,0,0,0,0
56,1.4,93.918,-42.7,4.962,4,0,5,1,1,0,0
34,-1.8,92.893,-46.2,1.264,2,0,6,0,1,0,2
28,1.1,93.994,-36.4,4.857,1,0,1,0,1,0,0
45,1.4,93.918,-42.7,4.962,2,0,1,0,1,1,0
32,1.4,93.918,-42.7,4.963,4,0,1,0,0,0,0
58,1.4,93.918,-42.7,4.962,5,0,4,0,1,0,0
27,-1.8,92.893,-46.2,1.299,2,0,1,0,0,0,0
32,-1.8,92.843,-50.0,1.687,6,1,6,0,1,1,0
26,-1.8,92.893,-46.2,1.299,11,1,1,0,0,0,0
55,-0.1,93.2,-42.0,4.191,4,1,4,0,0,0,0
41,-1.8,93.075,-47.1,1.405,2,1,6,0,0,0,0
